Kalimat,Formalitas
Dimsum Terakhir  merupakan novel mengisahkan kehidupan perempuan   etnis   Tionghoa     berbagai   karakter       menolak   ‘keperempuanan’       berlatar   era   Orde   Baru,1
Selain       membeberkan  persoalan  seputar  kaum  keturunan  Tionghoa   bukan  berkisar   isu  diskriminasi  semata,1
Dimsum  Terakhir  merupakan  salah  satu  karya   menjadi  potret  utuh  kehidupan  sebuah  keluarga  modern   segala  ragam persoalannya,1
Meski hitam putih Clara membuat satu deskripsi detail   sisi  fisik  hingga  perilaku  tokoh-tokohnya   melakukan  gugatan  maksud menjadi hero menyalakan “lampu kuning”    diperbaiki   hidup   ,1
Dimsum  Terakhir   menegaskan  adanya  konflik   dialami  tokoh  perempuan etnis Tionghoa berkisar diskriminasi ras pertanyaan-pertanyaan   kesejatian  diri,1
Ada   sikap   tindakan    akhirnya  dilakukan  tokoh   mempertahankan  eksistensinya   seorang   9 perempuan     seorang   etnis   Tionghoa        cukup     memberikan   gambaran   novel  Dimsum  Terakhir  karya  Clara  Ng  layak  dijadikan  bahan  penelitian menjadi pokok pembahasan Kritik Sastra Feminis,1
Dengan  banyaknya  permasalahan     semua  masalah   berhubungan   perempuan  tersebut   dibahas,1
Munculnya  berbagai  masalah  tersebut  membutuhkan  pembatasan  masalah   penelitian   lebih  terfokus sasaran dikaji,1
Adapun batasan permasalahan dikaji berikut,1
Hasil   penelitian     diharapkan     menjadi   sumbangsih     pengembangan   kritik   khususnya     menambah   wacana   kajian     mengunakan   sudut   pandang   kritik   sastra   feminis,1
Selain         mendukung   perkembangan   sastra   khususnya   fiksi     mengangkat   tema   dikriminasi etnis Tionghoa,1
Agar  terdapat  persamaan  konsep  berikut   terdapat  beberapa  batasan  istilah digunakan penelitian berikut,1
Diskriminasi  pembedaan  perlakuan   sesama  warga  negara  ,1
Etnis  Tionghoa  salah  satu  etnis   Indonesia   berasal   Cina  dikelompokkan peranakan totok ,1
Respon  tokoh  perempuan  etnis  Tionghoa  tanggapan   reaksi   dilakukan tokoh perempuan etnis Tionghoa,1
Feminisme  aliran  pemikiran   gerakan  sosial   menginginkan  adanya    penghargaan       kaum    feminin           kesetaraan gender,1
Kritik  Sastra  Feminis  kegiatan  memberikan  penilaian  baik   buruk     suatu    karya    sastra       menggunakan    perspektif    feminisme,1
Dimsum     istilah     bahasa   Kanton     artinya     makanan     kecil            makna     harfiahnya     Dim        Sum    jadi  Dim  Sum    diartikan   makanan  kecil   menyentuh  hati,1
Ada  banyak  macam  pilihan  dimsum   siomay  ayam  siomay  udang  hakau  casio  ayam  ceker  ayam  bakpao  pandan   lain-lain,1
Dimsum  merupakan  salah satu sajian khas  hari Imlek kue keranjang,1
Dimsum  Terakhir   harfiyah   dimaknai   makanan  khas  imlek   disajikan  terakhir  kali    dinikmati  bersama  ayah   ibu   tokoh   novel,1
Secara  simbolis  Dimsum Terakhir       dimaknai       salah    satu    cara    melewati    kebersamaan   anggota  keluarga   menyantap  dimsum  bersama-sama Imlek meninggalnya ayah rumah  sakit,1
Bagi  tokoh  perempuan   novel    dimsum  terakhir   ayah   ibu   selalu  hadir  bersama    perayaan imlek tiba,1
Diskriminasi pembatasan pelecehan pengucilan langsung ataupun langsung didasarkan perbedaan manusia atas dasar agama suku ras etnik kelompok golongan status sosial status ekonomi jenis kelamin bahasa keyakinan politik berakibat pengangguran penyimpangan penghapusan  pengakuan  pelaksanaan   penggunaan  hak  asasi  manusia   kebebasan dasar kehidupan baik individual maupun kolektif bidang politik ekonomi hukum sosial budaya aspek kehidupan,1
UU Nomor 39 Tahun 1999 Hak Asasi Manusia),1
Pengertian  tersebut   dasarnya   jauh  berbeda   pengertian  Kamus Besar Bahasa Indonesia diskriminasi bentuk pembedaan  perlakuan   sesama  warga  negara,1
Eresen     menyatakan     diskriminasi   merupakan   fenomena   sosial     menimpa   masyarakat     belahan   duniamanapun         Indonesia,1
Diskriminasi dilakukan negara kelompok etnis ras agamakelamin   ideologi budaya tertentu,1
Diskriminasi dibedakan menjadi  bersifat langsung   maupuntidak   langsung,1
Diskriminasi   langsung     pembedaan   perlakuan   dilakukan  secaraterang-terangan   diskriminasi   langsung    membuat  suatu  pernyataanatau  peraturan   bersifat  netral praktiknya tetap melakukan diskriminasi,1
Untuk  memahami  konsep  gender   terlebih    dibedakan  kata   gender     jenis   kelamin,1
Jenis   kelamin   merupakan   pensifatan     pembagian  jenis  kelamin  manusia   ditentukan   biologis,1
Manusia  berjenis  kelamin  laki-laki   manusia   memiliki  sifat  biologis   memiliki  jakun  memiliki  penis   memproduksi  sperma   manusia  berjenis kelamin perempuan manusia memiliki alat reproduksi berupa rahim memproduksi telur memiliki vagina alat menyusui ,1
Konsep gender suatu sifat melekat kaum laki-laki maupun perempuan dikonstruksi sosial kultural,1
Misalnya perempuan dikenal  lemah  lembut  cantik  emosional   keibuan   laki-laki  dianggap kuat jantan perkasa pemberani rasional,1
Sejarah perbedaan gender  manusia  jenis  laki-laki   perempuan  terjadi  melalui  proses   sangat  panjang,1
Oleh    terbentuknya  perbedaan-perbedaan  gender  dikarenakan    banyak     diantaranya   dibentuk   disosialisasikan   diperkuat   bahkan   dikonstruksi sosial kultural melalui ajaran keagamaan maupun negara,1
Universitas Bunda Mulia perguruan swasta terbaik Jakarta,1
Gender   digambarkan     “nyata”    suatu  batasan   diatur   politis,1
Seks    dilihat   sebuah  perintah  wajib   tubuh   menjadi  sebuah  tanda  budaya     mendefinisikan  diri  sedemikian  rupa,1
Selanjutnya  dijabarkan   gagasan   sebuah  maskulinitas   femininitas   sebenarnya     digantikan     gagasan     semua   bentuk   gender   ditampilkan   da   dibentuk     sebuah   daur   ulang   tanda-tanda   gender   atas   seksualitas hasrat,1
Fakih    menambahkan  perbedaan  gender  tersebut  ternyata   menyebabkan ketidakadilan gender baik laki-laki maupun perempuan,1
Ketidakadilan gender tersebut dilihat kehidupan sehari-hari terutama terjadi   kaum  perempuan,1
Terdapat  diskriminasi   berbagai   baik   tempat  kerja  ataupun   rumah  tangga,1
Bias  gender   mengakibatkan  beban tempat kerja seringkali diperkuat adanya pandangan masyarakat pekerjaan dianggap masyakat “pekerjaan perempuan” pekerjaan  domestik  dianggap   dinilai  lebih  rendah  dibandingkan   pekerjaan   digolongkan   “pekerjaan  laki-laki”   dikategorikan  “bukan produktif” kacamata statistik negara,1
Etnis   merupakan   salah   satu   faktor   terjadinya   diskriminasi   terutama   apabila  etnis  tersebut  berada   tingkatan  minoritas   sebuah  negara,1
Kebencian antarras memicu terjadinya diskriminasi,1
Hal tersebut 17 terihat   kasus  ras  Uighur   ras  Han   menyebabkan  perselisihan   sebuah negara,1
Kebencian  antarras  Uighur   minoritas   Han   mayoritas punya sejarah tersendiri,1
Kebencian   pernah  memuncak   keinginan  Uighur  memisahkan  diri,1
Hal    diatasi   Mao  Zedong   mengirimkan   tentara   tahun   1949     Xinjiang,1
Namun   akar   kebencian tak pernah sirna,1
Kini     booming     ekonomi         diiringi     peningkatan     kesenjangan  makin  mencuatkan  kebencian  kultural     kelompok etnis,1
Buktinya sepekan lalu merebak bentrokan etnis  Urumqi   menewaskan  184  orang,1
”Warga  etnis  Han   menyukai,1
Kami selalu mengalami diskriminasi dipandang rendah”   kata   Abdullah        Urumqi   ibu   kota   Provinsi   Xinjiang,1
”Hampir  semua  perusahaan  China   suka  menggunakan  etnis   Uighur           pekerjaan     kurang   menghargai kami” kata Abdullah buruh sebuah pabrik baja milik negara,1
Dia  mengatakan  buruh  etnis  Han  menerima  gaji  empat  kali   gajinya   sebesar  Rp  16  juta  per  bulan   pekerjaan  serupa,1
Kedatangan  etnis  Han   sejumlah  wilayah   China   Xinjiang       didominasi    Muslim    Uighur       menambah    masalah,1
Pada 1949 porsi etnis Han enam persen total   penduduk   Xinjiang   sebuah   wilayah   berpegunungan,1
Kini   persentase   Han   melejit   menjadi   40   persen     201   juta   jiwa   penduduk Xinjiang,1
”Tak pelak memperburuk ketegangan etnis makin  meningkat  akhir-akhir  ini”  kata  Nicholas  Tapp  seorang  pakar  imigrasi  Asia   Australian  National  University    Canberra Australia,1
Kedatangan kelompok etnis Han kelompok etnis Uighur selalu  dianggap   niat   mencaplok  kekayaan  minyak  pertambangan pertanian Xinjiang,1
Kejengkelan terpendam diperburuk perlakuan buruk   Muslim  Uighur,1
Zabuti  pria  Uighur   luar  Masjid  Zhela  Urumqi  mengatakan  beberapa tempat ibadah ditutup   kegiatan   rohani     kerusuhan   terjadi   pekan   lalu,1
Berdasarkan pasal 1 ayat 3 tersebut dinyatakan salah satu penyebab adanya diskriminasi faktor jenis kelamin agama ras etnis,1
Dalam pembahasannya faktor diskriminasi terdapat Dimsum Terakhirdikembangkan  menjadi   ruang  lingkup   domestik   publik,1
Faktor    domestik   faktor  jenis  kelamin   faktor  urutan  anak   faktor  publik faktor ras etnis faktor agama faktor politik,1
Pertama   jenis   kelamin,1
Jenis   kelamin   perempuan     dasarnya   dibedakan jenis kelamin laki-laki,1
Bila membicarakan perempuan   banyak  sekali  hal-hal    bersinggungan   laki-laki              merekalah    orang       ‘mendiskriminasi’       ‘memarginalkan’     perempuan,1
Dikatakan    realitas       kehidupan    sehari-hari    banyak    sekali    berita       kabar       menomorduakan  perempuan,1
Salah  satu  penyebabnya   budaya  patriarkhi  dianut sebagian besar masyarakat Indonesia,1
Wiyatmi      menyebutkan     hegemoni   patriarkat   terus   menerus  disosialisasikan   generasi   generasi  bahkan   melalui  undang-undang   kekuasaan  negara,1
Di  antaranya  Undang-Undang  Perkawinan    Nomor  1  Tahun  1974  pasal  31  ayat  3   berbunyi  “Suami   kepala  keluarga   isteri  ibu  rumah  tangga,1
Diperkuat    pasal  34  ayat  2  “Isteri wajib mengatur urusan rumah tangga sebaik-baiknya,1
Dalam     disimpulkan   berdasarkan  hukum  negara   perempuan   diatur   ‘kandang’  patriarkhi     mengurus   urusan  domestik  kerumahtanggaan  semata   ruang  gerak  perempuan  meniti karir mengembangkan kemampuannya menjadi dinomorduakan,1
Faktor kedua faktor urutan posisi anak keluarga,1
Faktor urutan   anak     membuat   seseorang   ‘merasa’     mendiskriminasi     ‘merasa’    terdikriminasi,1
Seorang    kakak       lebih    mendominasi       memerintah   meminta  suatu    adiknya   adiknya   merasa dijadikan objek diperintah kakaknya lebih tua,1
Faktor  ketiga   faktor  etnis  faktor  ras   etnis,1
Eresen    menyebutkan keluar kebingungan  etnisitas identitas tersebut sebuah teori menerangkan etnisitas seseorang ditentukan 4 faktor biologis kultural self identification acceptability,1
Pertama   faktor   biologis     salah   satu   faktor      menentukan  etnis  seseorang    orang-tua  beretnis  apa   dilahirkan,1
Kedua faktor kulturalyang  dimaksud   kebudayaan   dikategorikan    sebuah  kelompok  etnis   Seberapa  banyak  warisan  budaya  leluhur  terinternalisasi jiwanya,1
Ini dibedakan non-Tionghoa lewat belajar mampu menguasai budaya fasih berbahasa Cinatetapi    menjiwai   melaksanakan  warisan  tradisi  leluhur,1
Ketiga self  identification  merupakan  faktor   erat  kaitannya   faktor  kultural  sebelumnya   semakin  banyak  warisan  budaya  leluhur  Cina   terserap    dirinya  semakin  kuat  kehendaknya   mengidentifikasikan  diri     orang   Tionghoa     merupakan   sebuah   loyalitas   sosial     disatukan lewat memori kolektif budaya tradisi pola-pola sosial,1
Keempat acceptability   seberapa   tinggi   akseptabilitas      kelompok etnis kepadanya seseorang mengidentifikaan diri merupakan salah satu faktor penentu etnisitas,1
Faktor  keempat   agama,1
Mengenai    ternyata  banyak  pihak   mencoba  berkelit   jarinya  menunjuk   pihak    pelaku  diskriminasi,1
Eresen    menyatakan   miling-list  Budaya-Tionghoa,1
Net    menyatakan     sebenarnya  banyak  diskriminasi  agama  disekitar       menyadari    mau  mengakuinya   menendang   samping     menyembunyikannya   dibalik   karpet,1
Diskriminasi   agama     berbahaya   lebih  sulit  dihapus  dibanding  diskriminasi  jenis  lainnya   banyak  tindakan  diskriminasi   agama   menggunakan  landasan  kitab  suci iman dibelokkan baik sengaja maupun sengaja   keuntungankelompoknya  sendiri   militan   fanatisme   kental intoleran,1
Banyak dikritik hal-hal bersifat diskriminasi menimbulkan gejolak perlawanan usaha-usaha penutupan pengkaburan masalah,1
Faktor            terakhir                       faktor  politik,1
Faktor  politik   berkaitan   berbagai   aturan   pemerintah     mendiskriminasi   etnis   Tionghoa     dampaknya mendapat perlakuan diskrimninatif,1
Salah satu tindakan aturan politik   warga  Tionghoa    meraka  diharuskan  membuat  SKBRI     surat   kelahiran     ditetapkan     pengadilan   negeri,1
Pasalnya negara orang-orang Tionghoa dianggap warna negara asing ,1
Penelitian  sebelumnya    dilakukan  Harsono    kehidupan  Cina  Benteng  menyebutkan   tahun  2005  terdapat   sepuluh  ribu   empat  puluh  empat  anak  mengurusi  keterlambatan  akta  lahir,1
Mereka  mengirimkan berkas-berkas disyaratan kantor Catatan Sipil DKI Jakarta,1
Namun    terjadi  sebelumnya  hampir  separuh   berkas-berkas   ditolak   petugas   beragam  alasan,1
Berbagai  aturan  diberikan   proses  mendapatkannya   menemui  berbagai  kesulitan,1
Begitulah   terjadi salah satu etnis Tionghoa Indonesia,1
Secara  umum  orang  awam   mengartikan  Etnis  Tionghoa    salah  satu  etnis     dunia   berasal   negara  Cina,1
Sebenarnya   konteks  Indonesia  Meij    menyatakan   etnis  Tionghoa   bukan  sekedar  etnis   dibawa   Cina,1
Orang  Tionghoa  bukan  merupakan  kelompok homogen,1
Dari sudut kebudayaan dikategorikan   kelompok  besar   peranakan   totok,1
Peranakan   orang  Cina    lama  tinggal   Indonesia,1
Umumnya   menikah   perempuan pribumi berbahasa Cina,1
Totok pendatang baru satu generasi bermukim Indonesia berbahasa Cina,1
Dengan terhentinya  migrasi   dataran  Tiongkok   ditutupnya  sekolah  berbahasa  Cina  jumlah  totok   menurun   keturunan  totok    mengalami  peranakanisasi,1
22 Meij     menjelaskan   selama  masa  kolonial  peranakan  umumnya mempunyai status sosial tinggi totok,1
Status   sosial     tinggi     menyadarkan   kaum   peranakan     pentingnya   status   pendidikan,1
Anak-anak     dikirim     sekolah     sekolah Belanda sekolah negeri Belanda,1
Siburian      menyatakan     keberadaan   etnis   Tionghoa     Indonesia  diperkirakan    sejak  abad  ke-5,1
Hal   ditunjukkan   kunjungan  Fa-Hsien  seorang  pendeta  Budha   Indonesia   abad  awal  tarikh  masehi,1
Dengan  adanya  fakta    berarti  etnis  Tionghoa   hadir  kurang  lebih  15  abad  jauh   bangsa  Belanda  menjajah   Indonesia3,1
Tahun  kedatangan  pendeta  Budha   lebih  jauh    dibandingkan   tahun    terbentuknya    Negara    Kesatuan    Republik    Indonesia           diproklamirkan 17 Agustus 1945 lalu,1
Secara  lebih  mendalam  Siburian     menjelaskan   bukti  keberadaan  etnis  Tionghoa   Indonesia   berupa  keikutsertaan  muslim  Tionghoa   membangun  Kesultanan  Demak,1
Kesultanan  Demak  merupakan  salah  satu  pusat  pemerintahan  Islam  pertama   bumi  Nusantara ,1
Muslim  Tionghoa musafir muslim bermazhab Hanafi terdampar kemudian membangun sebuah mesjid Semarang,1
Dalam rentang waktu kiprah etnis Tionghoa Nusantara banyak walaupun sejarah mencatat kiprah dominan bidang perdagangan,1
Selama banyak orang Tionghoa lahir mati dikuburkan bumi Pertiwi,1
"Lebih   lanjut   dijelaskan   walaupun   proses   pengakuan   etnis   Tionghoa   bagian warga negara Indonesia dimulai sejak masa penjajahan   tampaknya   keberadaan   etnis   Tionghoa     bagian     bangsa   Indonesia   berjalan  mulus   etnis  Tionghoa   diterima   etnis  ""asli"" penghuni negeri optimal walaupun banyak kontribusi etnis Tionghoa       Indonesia",1
Salah   satunya         dilansir   Kwartanada     merangkum  catatan  kontribusi  etnis  Tionghoa   masa Revolusi kemerdekaan menjadi tiga kesimpulan,1
Pertama  kontribusi   sikap   tindakan,1
Kwartanada  menyatakan  sebagian etnis Tionghoa masa berpihak konflik Hindia-Belanda berpendapat bukanlah Belanda bukan Indonesia,1
Sikap “netral” muncul produk devide et imperakolonial  Belanda   politik  resifikasi    penguasa  Jepang,1
Mereka bahkan turut bersimpati berjuang pihak Republik,1
Salah satu tokoh dianggap cukup dominan bernama Liem Koen Hian,1
Lelaki menegaskan identitas  keindonesiaannya    tahun  1932  mendirikan  Partai  Tionghoa  Indonesia      henti  menyerukan   peranakan  Tionghoa   etnis  Tionghoa   memberikan  loyalitas  politiknya   Indonesia,1
Liem   salah  satu  founding  fathers  Negara  Republik  Indonesia  sehubungan    partisipasinya     BPUPKI,1
Dalam   salah   satu   sidang   BPUPKI   menjelang  kemerdekaan   tegas  Liem  memohon    golongan  etnis  Tionghoa mendapatkan pengakuan kewarganegaraan Indonesia,1
Kedua  kontribusi   bentuk  sumbangan  finansial  berupa  uang,1
Ini kalimat formal,1
